timestamp,src_ip,dst_ip,protocol,length,info
2026-08-11T20:55:35.804168,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,1292,58384 -> 443 Len=1238
2026-08-11T20:55:35.804336,10.242.170.185,10.242.170.37,TCP,58,58404 -> 1070 [SYN] Len=0
2026-08-11T20:55:35.805705,10.242.170.185,10.242.170.37,TCP,58,58404 -> 10009 [SYN] Len=0
2026-08-11T20:55:35.806840,10.242.170.37,10.242.170.185,TCP,58,"445 -> 58402 [SYN, ACK] Len=0"
2026-08-11T20:55:35.807169,10.242.170.185,10.242.170.37,TCP,58,58404 -> 44501 [SYN] Len=0
2026-08-11T20:55:35.808201,10.242.170.37,10.242.170.120,DNS,77,Standard query fonts.gstatic.com
2026-08-11T20:55:35.808306,10.242.170.185,10.242.170.37,TCP,58,58404 -> 9500 [SYN] Len=0
2026-08-11T20:55:35.808499,10.242.170.37,10.242.170.120,DNS,77,Standard query fonts.gstatic.com
2026-08-11T20:55:35.808630,10.242.170.37,10.242.170.120,DNS,77,Standard query fonts.gstatic.com
2026-08-11T20:55:35.810890,2404:6800:4007:835::200e,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 56570 Len=32
2026-08-11T20:55:35.816301,10.242.170.185,10.242.170.37,TCP,58,58402 -> 211 [SYN] Len=0
2026-08-11T20:55:35.817941,10.242.170.185,10.242.170.37,TCP,58,58402 -> 5050 [SYN] Len=0
2026-08-11T20:55:35.819005,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1148 [SYN] Len=0
2026-08-11T20:55:35.820417,10.242.170.185,10.242.170.37,TCP,58,58402 -> 8086 [SYN] Len=0
2026-08-11T20:55:35.820419,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,1042,TLS application data (encrypted)
2026-08-11T20:55:35.820611,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,TLS,105,TLS application data (encrypted)
2026-08-11T20:55:35.821554,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,105,TLS application data (encrypted)
2026-08-11T20:55:35.821554,10.242.170.185,10.242.170.37,TCP,58,58402 -> 27353 [SYN] Len=0
2026-08-11T20:55:35.823832,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 58384 Len=1238
2026-08-11T20:55:35.823833,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 58384 Len=1238
2026-08-11T20:55:35.823838,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,754,443 -> 58384 Len=700
2026-08-11T20:55:35.824049,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,101,58384 -> 443 Len=47
2026-08-11T20:55:35.824626,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,227,58384 -> 443 Len=173
2026-08-11T20:55:35.824765,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,376,58384 -> 443 Len=322
2026-08-11T20:55:35.826737,10.242.170.120,10.242.170.37,DNS,93,Standard query fonts.gstatic.com
2026-08-11T20:55:35.828287,10.242.170.120,10.242.170.37,DNS,105,Standard query fonts.gstatic.com
2026-08-11T20:55:35.830089,10.242.170.120,10.242.170.37,DNS,102,Standard query fonts.gstatic.com
2026-08-11T20:55:35.831759,10.242.170.185,10.242.170.37,TCP,58,58404 -> 4550 [SYN] Len=0
2026-08-11T20:55:35.831818,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,1292,54579 -> 443 Len=1238
2026-08-11T20:55:35.831887,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,1292,54579 -> 443 Len=1238
2026-08-11T20:55:35.832828,10.242.170.185,10.242.170.37,TCP,58,58404 -> 49 [SYN] Len=0
2026-08-11T20:55:35.834288,10.242.170.185,10.242.170.37,TCP,58,58404 -> 79 [SYN] Len=0
2026-08-11T20:55:35.835733,10.242.170.185,10.242.170.37,TCP,58,58404 -> 1122 [SYN] Len=0
2026-08-11T20:55:35.836468,10.242.170.185,10.242.170.37,TCP,58,58402 -> 5080 [SYN] Len=0
2026-08-11T20:55:35.837831,10.242.170.185,10.242.170.37,TCP,58,58402 -> 9207 [SYN] Len=0
2026-08-11T20:55:35.839308,10.242.170.185,10.242.170.37,TCP,58,58402 -> 5815 [SYN] Len=0
2026-08-11T20:55:35.847296,10.242.170.185,10.242.170.37,TCP,58,58404 -> 3268 [SYN] Len=0
2026-08-11T20:55:35.850245,10.242.170.185,10.242.170.37,TCP,58,58404 -> 32780 [SYN] Len=0
2026-08-11T20:55:35.851847,10.242.170.185,10.242.170.37,TCP,58,58404 -> 3404 [SYN] Len=0
2026-08-11T20:55:35.858651,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1063,443 -> 58384 Len=1009
2026-08-11T20:55:35.858653,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,183,443 -> 58384 Len=129
2026-08-11T20:55:35.858660,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,463,443 -> 58384 Len=409
2026-08-11T20:55:35.858983,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,93,58384 -> 443 Len=39
2026-08-11T20:55:35.858988,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,408,443 -> 58384 Len=354
2026-08-11T20:55:35.859180,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2001:4860:4826:7700::,QUIC,97,58384 -> 443 Len=43
2026-08-11T20:55:35.861598,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,102,443 -> 54579 Len=48
2026-08-11T20:55:35.861599,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.861995,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.861996,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.862045,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,TCP,74,6139 -> 443 [ACK] Len=0
2026-08-11T20:55:35.862901,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,1292,54579 -> 443 Len=1238
2026-08-11T20:55:35.865017,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1087 [SYN] Len=0
2026-08-11T20:55:35.865970,10.242.170.185,10.242.170.37,TCP,58,58402 -> 7 [SYN] Len=0
2026-08-11T20:55:35.867187,10.242.170.185,10.242.170.37,TCP,58,58402 -> 9503 [SYN] Len=0
2026-08-11T20:55:35.868359,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1840 [SYN] Len=0
2026-08-11T20:55:35.869848,10.242.170.185,10.242.170.37,TCP,58,58402 -> 3878 [SYN] Len=0
2026-08-11T20:55:35.871033,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TCP,74,443 -> 6139 [ACK] Len=0
2026-08-11T20:55:35.872624,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1075 [SYN] Len=0
2026-08-11T20:55:35.873108,10.242.170.185,10.242.170.37,TCP,58,58402 -> 5999 [SYN] Len=0
2026-08-11T20:55:35.879000,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.879002,10.242.170.185,10.242.170.37,TCP,58,58404 -> 55600 [SYN] Len=0
2026-08-11T20:55:35.880669,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1201,443 -> 54579 Len=1147
2026-08-11T20:55:35.881133,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,101,54579 -> 443 Len=47
2026-08-11T20:55:35.882391,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,145,54579 -> 443 Len=91
2026-08-11T20:55:35.882558,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,129,54579 -> 443 Len=75
2026-08-11T20:55:35.882617,10.242.170.185,10.242.170.37,TCP,58,58404 -> 1687 [SYN] Len=0
2026-08-11T20:55:35.882618,64:ff9b::17de:1f20,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,87,443 -> 53953 Len=33
2026-08-11T20:55:35.882860,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,687,54579 -> 443 Len=633
2026-08-11T20:55:35.884256,10.242.170.185,10.242.170.37,TCP,58,58404 -> 1755 [SYN] Len=0
2026-08-11T20:55:35.885709,10.242.170.185,10.242.170.37,TCP,58,58404 -> 3551 [SYN] Len=0
2026-08-11T20:55:35.887136,10.242.170.185,10.242.170.37,TCP,58,58404 -> 4006 [SYN] Len=0
2026-08-11T20:55:35.889317,10.242.170.185,10.242.170.37,TCP,58,58402 -> 3737 [SYN] Len=0
2026-08-11T20:55:35.890968,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1782 [SYN] Len=0
2026-08-11T20:55:35.896748,10.242.170.185,10.242.170.37,TCP,58,58402 -> 9666 [SYN] Len=0
2026-08-11T20:55:35.898144,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1583 [SYN] Len=0
2026-08-11T20:55:35.899708,10.242.170.185,10.242.170.37,TCP,58,58402 -> 7911 [SYN] Len=0
2026-08-11T20:55:35.901178,10.242.170.185,10.242.170.37,TCP,58,58402 -> 3690 [SYN] Len=0
2026-08-11T20:55:35.902580,10.242.170.185,10.242.170.37,TCP,58,58402 -> 545 [SYN] Len=0
2026-08-11T20:55:35.904220,10.242.170.185,10.242.170.37,TCP,58,58402 -> 3323 [SYN] Len=0
2026-08-11T20:55:35.905277,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1029 [SYN] Len=0
2026-08-11T20:55:35.910023,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,95,54579 -> 443 Len=41
2026-08-11T20:55:35.910544,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1032 [SYN] Len=0
2026-08-11T20:55:35.914162,10.242.170.185,10.242.170.37,TCP,58,58402 -> 10180 [SYN] Len=0
2026-08-11T20:55:35.915597,10.242.170.185,10.242.170.37,TCP,58,58402 -> 10025 [SYN] Len=0
2026-08-11T20:55:35.916435,2001:4860:4826:7700::,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,86,443 -> 58384 Len=32
2026-08-11T20:55:35.917213,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1 [SYN] Len=0
2026-08-11T20:55:35.919600,10.242.170.185,10.242.170.37,TCP,58,58402 -> 16000 [SYN] Len=0
2026-08-11T20:55:35.921494,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,800,TLS application data (encrypted)
2026-08-11T20:55:35.921494,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1011,443 -> 54579 Len=957
2026-08-11T20:55:35.921495,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,183,443 -> 54579 Len=129
2026-08-11T20:55:35.921496,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,85,443 -> 54579 Len=31
2026-08-11T20:55:35.921722,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.921978,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,691,TLS application data (encrypted)
2026-08-11T20:55:35.921979,10.242.170.185,10.242.170.37,TCP,58,58402 -> 2701 [SYN] Len=0
2026-08-11T20:55:35.921995,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,TCP,74,6139 -> 443 [ACK] Len=0
2026-08-11T20:55:35.924206,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1039 [SYN] Len=0
2026-08-11T20:55:35.926050,10.242.170.185,10.242.170.37,TCP,58,58402 -> 1026 [SYN] Len=0
2026-08-11T20:55:35.926960,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1288,443 -> 54579 Len=1234
2026-08-11T20:55:35.926961,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.926962,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.927298,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,97,54579 -> 443 Len=43
2026-08-11T20:55:35.927644,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.927645,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,147,TLS application data (encrypted)
2026-08-11T20:55:35.927646,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.927649,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.927953,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.928071,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.928283,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.928284,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.928327,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,105,TLS application data (encrypted)
2026-08-11T20:55:35.928327,2404:6800:4000:1025::54,2409:40f4:200f:afab:f1e4:eebc:763b:aad,TLS,113,TLS application data (encrypted)
2026-08-11T20:55:35.928346,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,TCP,74,6139 -> 443 [ACK] Len=0
2026-08-11T20:55:35.928399,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.928523,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,TLS,113,TLS application data (encrypted)
2026-08-11T20:55:35.931026,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.935386,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4000:1025::54,QUIC,279,58928 -> 443 Len=225
2026-08-11T20:55:35.942641,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1288,53953 -> 443 Len=1234
2026-08-11T20:55:35.943195,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943209,fe80::a042:b2ff:fe4e:1aca,ff02::1:ffaf:658d,ICMPV6,86,ICMPV6
2026-08-11T20:55:35.943210,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.943211,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.943211,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.943211,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.943212,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.943214,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943228,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943247,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943264,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943294,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943327,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943349,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943368,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943389,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943410,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.943511,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.943750,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.943802,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.947599,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.947601,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.947601,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.947844,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.947920,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.947938,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.948140,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948141,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948142,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948202,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948205,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948286,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.948477,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.948505,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.948594,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948594,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.948674,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.949207,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.949212,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,727,443 -> 54579 Len=673
2026-08-11T20:55:35.949212,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.949305,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,95,54579 -> 443 Len=41
2026-08-11T20:55:35.949339,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,95,54579 -> 443 Len=41
2026-08-11T20:55:35.949740,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.949740,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1285,443 -> 54579 Len=1231
2026-08-11T20:55:35.949741,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.949847,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,94,54579 -> 443 Len=40
2026-08-11T20:55:35.949892,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.949925,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.949940,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.950313,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.951617,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.951753,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.953417,10.242.170.185,10.242.170.37,TCP,58,58404 -> 5815 [SYN] Len=0
2026-08-11T20:55:35.953417,10.242.170.185,10.242.170.37,TCP,58,58404 -> 9207 [SYN] Len=0
2026-08-11T20:55:35.955483,10.242.170.185,10.242.170.37,TCP,58,58404 -> 5080 [SYN] Len=0
2026-08-11T20:55:35.956218,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.956218,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.956219,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.956419,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.956513,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.956523,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.956524,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.956534,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.956548,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.956561,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.956629,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.957280,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.957364,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,93,54579 -> 443 Len=39
2026-08-11T20:55:35.958602,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.958603,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.958606,2404:6800:4007:800::2003,2409:40f4:200f:afab:f1e4:eebc:763b:aad,QUIC,1292,443 -> 54579 Len=1238
2026-08-11T20:55:35.958806,2409:40f4:200f:afab:f1e4:eebc:763b:aad,2404:6800:4007:800::2003,QUIC,98,54579 -> 443 Len=44
2026-08-11T20:55:35.959504,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.959647,2409:40f4:200f:afab:f1e4:eebc:763b:aad,64:ff9b::17de:1f20,QUIC,1292,53953 -> 443 Len=1238
2026-08-11T20:55:35.960373,10.242.170.185,10.242.170.37,TCP,58,58404 -> 27353 [SYN] Len=0
2026-08-11T20:55:35.961700,10.242.170.185,10.242.170.37,TCP,58,58404 -> 8086 [SYN] Len=0
2026-08-11T20:55:35.963038,10.242.170.185,10.242.170.37,TCP,58,58404 -> 1148 [SYN] Len=0
